ID	record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Type	Eenheid	Waarde	Invoertype
316065_2_91E0_vc	316065_2	NA	struiklaag	studiegroep	Percentage	%	26.2	NA
316066_2_91E0_va	316066_2	boomlaag	Populus	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_va	316066_2	boomlaag	Populus	soort_latijn	Decimaal getal	Grondvlak_ha	2.02091659663105	NA
316066_2_91E0_va	316066_2	boomlaag	Populus balsamifera L.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Alopecurus pratensis L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Angelica sylvestris L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Cardamine hirsuta L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Cirsium oleraceum (L.) Scop.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Cruciata laevipes Opiz	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Epilobium	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Epilobium hirsutum L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Eupatorium cannabinum L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Festuca gigantea (L.) Vill.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Galeopsis tetrahit L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	4	NA
316066_2_91E0_va	316066_2	kruidlaag	Geranium robertianum L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Humulus lupulus L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Juncus effusus L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Juncus inflexus L.	Soort_Latijn	Percentage	%	0.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Lythrum salicaria L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Mentha aquatica L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Myosotis	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	62.5	NA
316066_2_91E0_va	316066_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	62.5	NA
316066_2_91E0_va	316066_2	kruidlaag	Rumex sanguineus L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Scrophularia nodosa L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Silene dioica (L.) Clairv.	Soort_Latijn	Percentage	%	37.5	NA
316066_2_91E0_va	316066_2	kruidlaag	Stellaria media (L.) Vill. subsp. media	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	kruidlaag	Symphytum officinale L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_va	316066_2	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	62.5	NA
316066_2_91E0_va	316066_2	kruidlaag	Vicia sativa L. subsp. nigra (L.) Ehrh.	Soort_Latijn	Percentage	%	0.25	NA
316066_2_91E0_va	316066_2	kruidlaag	Vicia sepium L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_va	316066_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_va	316066_2	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_va	316066_2	struiklaag	Quercus robur L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_va	316066_2	NA	boomlaag	studiegroep	Percentage	%	34	NA
316066_2_91E0_va	316066_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
316066_2_91E0_va	316066_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_va	316066_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
316066_2_91E0_va	316066_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_va	316066_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_va	316066_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_va	316066_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	99	NA
316066_2_91E0_va	316066_2	NA	struiklaag	studiegroep	Percentage	%	34.6	NA
316066_2_91E0_vc	316066_2	boomlaag	Populus	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_vc	316066_2	boomlaag	Populus	soort_latijn	Decimaal getal	Grondvlak_ha	2.02091659663105	NA
316066_2_91E0_vc	316066_2	boomlaag	Populus balsamifera L.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Alopecurus pratensis L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Angelica sylvestris L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Cardamine hirsuta L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Cirsium oleraceum (L.) Scop.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Cruciata laevipes Opiz	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Epilobium	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Epilobium hirsutum L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Eupatorium cannabinum L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Festuca gigantea (L.) Vill.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Galeopsis tetrahit L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	4	NA
316066_2_91E0_vc	316066_2	kruidlaag	Geranium robertianum L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Humulus lupulus L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Juncus effusus L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Juncus inflexus L.	Soort_Latijn	Percentage	%	0.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Lythrum salicaria L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Mentha aquatica L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Myosotis	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	62.5	NA
316066_2_91E0_vc	316066_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	62.5	NA
316066_2_91E0_vc	316066_2	kruidlaag	Rumex sanguineus L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Scrophularia nodosa L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Silene dioica (L.) Clairv.	Soort_Latijn	Percentage	%	37.5	NA
316066_2_91E0_vc	316066_2	kruidlaag	Stellaria media (L.) Vill. subsp. media	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	kruidlaag	Symphytum officinale L.	Soort_Latijn	Percentage	%	8.75	NA
316066_2_91E0_vc	316066_2	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	62.5	NA
316066_2_91E0_vc	316066_2	kruidlaag	Vicia sativa L. subsp. nigra (L.) Ehrh.	Soort_Latijn	Percentage	%	0.25	NA
316066_2_91E0_vc	316066_2	kruidlaag	Vicia sepium L.	Soort_Latijn	Percentage	%	2.25	NA
316066_2_91E0_vc	316066_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_vc	316066_2	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	18.75	NA
316066_2_91E0_vc	316066_2	struiklaag	Quercus robur L.	Soort_Latijn	Percentage	%	1	NA
316066_2_91E0_vc	316066_2	NA	boomlaag	studiegroep	Percentage	%	34	NA
316066_2_91E0_vc	316066_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
316066_2_91E0_vc	316066_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_vc	316066_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
316066_2_91E0_vc	316066_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_vc	316066_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_vc	316066_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
316066_2_91E0_vc	316066_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	99	NA
316066_2_91E0_vc	316066_2	NA	struiklaag	studiegroep	Percentage	%	34.6	NA
316105_2_91E0_va	316105_2	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	2.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Cardamine pratensis L.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Cerastium glomeratum Thuill.	Soort_Latijn	Percentage	%	2.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	Percentage	%	18.75	NA
316105_2_91E0_va	316105_2	kruidlaag	Corylus avellana L.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Epilobium parviflorum Schreb.	Soort_Latijn	Percentage	%	8.75	NA
316105_2_91E0_va	316105_2	kruidlaag	Epilobium tetragonum L.	Soort_Latijn	Percentage	%	18.75	NA
316105_2_91E0_va	316105_2	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	18.75	NA
316105_2_91E0_va	316105_2	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	4	NA
316105_2_91E0_va	316105_2	kruidlaag	Holcus lanatus L.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Hypericum dubium Leers	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Juncus bufonius L.	Soort_Latijn	Percentage	%	2.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Juncus conglomeratus L.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Juncus effusus L.	Soort_Latijn	Percentage	%	62.5	NA
316105_2_91E0_va	316105_2	kruidlaag	Lamium galeobdolon (L.) L.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Lythrum salicaria L.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Moehringia trinervia (L.) Clairv.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Poa annua L.	Soort_Latijn	Percentage	%	2.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	18.75	NA
316105_2_91E0_va	316105_2	kruidlaag	Ranunculus acris L.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	8.75	NA
316105_2_91E0_va	316105_2	kruidlaag	Ranunculus repens L.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Ranunculus sceleratus L.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	18.75	NA
316105_2_91E0_va	316105_2	kruidlaag	Rumex sanguineus L.	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Silene dioica (L.) Clairv.	Soort_Latijn	Percentage	%	4	NA
316105_2_91E0_va	316105_2	kruidlaag	Sonchus oleraceus L.	Soort_Latijn	Percentage	%	4	NA
316105_2_91E0_va	316105_2	kruidlaag	Stachys sylvatica L.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	kruidlaag	Stellaria media (L.) Vill. subsp. media	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Taraxacum Wiggers	Soort_Latijn	Percentage	%	1	NA
316105_2_91E0_va	316105_2	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	62.5	NA
316105_2_91E0_va	316105_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	struiklaag	Salix alba L.	Soort_Latijn	Percentage	%	18.75	NA
316105_2_91E0_va	316105_2	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	struiklaag	Ulmus minor Mill.	Soort_Latijn	Percentage	%	0.25	NA
316105_2_91E0_va	316105_2	NA	boomlaag	studiegroep	Percentage	%	0	NA
316105_2_91E0_va	316105_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
316105_2_91E0_va	316105_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
316105_2_91E0_va	316105_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	97	NA
316105_2_91E0_va	316105_2	NA	struiklaag	studiegroep	Percentage	%	19.4	NA
317088_2_9120	317088_2	boomlaag	Castanea sativa	soort_latijn	Decimaal getal	Grondvlak_ha	6.68784583812917	NA
317088_2_9120	317088_2	boomlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	18.75	NA
317088_2_9120	317088_2	boomlaag	Fagus sylvatica	soort_latijn	Decimaal getal	Grondvlak_ha	19.1729618135809	NA
317088_2_9120	317088_2	boomlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	87.5	NA
317088_2_9120	317088_2	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	7.51331244173045	NA
317088_2_9120	317088_2	kruidlaag	Acer platanoides L.	Soort_Latijn	Percentage	%	0.25	NA
317088_2_9120	317088_2	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	4	NA
317088_2_9120	317088_2	kruidlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	1	NA
317088_2_9120	317088_2	kruidlaag	Circaea lutetiana L.	Soort_Latijn	Percentage	%	1	NA
317088_2_9120	317088_2	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	18.75	NA
317088_2_9120	317088_2	kruidlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	4	NA
317088_2_9120	317088_2	kruidlaag	Fraxinus	Soort_Latijn	Percentage	%	2.25	NA
317088_2_9120	317088_2	kruidlaag	Quercus robur L.	Soort_Latijn	Percentage	%	1	NA
317088_2_9120	317088_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	1	NA
317088_2_9120	317088_2	kruidlaag	Teucrium scorodonia L.	Soort_Latijn	Percentage	%	1	NA
317088_2_9120	317088_2	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	2.25	NA
317088_2_9120	317088_2	NA	boomlaag	studiegroep	Percentage	%	89.8	NA
317088_2_9120	317088_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
317088_2_9120	317088_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	0	NA
317088_2_9120	317088_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
317088_2_9120	317088_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
317088_2_9120	317088_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
317088_2_9120	317088_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
317088_2_9120	317088_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	30.6	NA
317088_2_9120	317088_2	NA	struiklaag	studiegroep	Percentage	%	2.2	NA
317090_2_9130_end	317090_2	boomlaag	Acer platanoides L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	boomlaag	Acer pseudoplatanus	soort_latijn	Decimaal getal	Grondvlak_ha	7.66655364564384	NA
317090_2_9130_end	317090_2	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	8.75	NA
317090_2_9130_end	317090_2	boomlaag	Carpinus betulus	soort_latijn	Decimaal getal	Grondvlak_ha	8.9207787176849	NA
317090_2_9130_end	317090_2	boomlaag	Carpinus betulus L.	Soort_Latijn	Percentage	%	8.75	NA
317090_2_9130_end	317090_2	boomlaag	Fagus sylvatica	soort_latijn	Decimaal getal	Grondvlak_ha	16.3976137658491	NA
317090_2_9130_end	317090_2	boomlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	62.5	NA
317090_2_9130_end	317090_2	boomlaag	Fraxinus excelsior	soort_latijn	Decimaal getal	Grondvlak_ha	6.41669225666056	NA
317090_2_9130_end	317090_2	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	18.75	NA
317090_2_9130_end	317090_2	boomlaag	Hedera helix L.	Soort_Latijn	Percentage	%	1	NA
317090_2_9130_end	317090_2	boomlaag	Ilex aquifolium	soort_latijn	Decimaal getal	Grondvlak_ha	0.615782300095567	NA
317090_2_9130_end	317090_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	boomlaag	Robinia pseudoacacia	soort_latijn	Decimaal getal	Grondvlak_ha	2.96847738963006	NA
317090_2_9130_end	317090_2	boomlaag	Robinia pseudoacacia L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	4	NA
317090_2_9130_end	317090_2	kruidlaag	Aesculus hippocastanum L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	1	NA
317090_2_9130_end	317090_2	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	2.25	NA
317090_2_9130_end	317090_2	kruidlaag	Carpinus betulus L.	Soort_Latijn	Percentage	%	1	NA
317090_2_9130_end	317090_2	kruidlaag	Castanea sativa Mill.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	2.25	NA
317090_2_9130_end	317090_2	kruidlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	4	NA
317090_2_9130_end	317090_2	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	2.25	NA
317090_2_9130_end	317090_2	kruidlaag	Geum urbanum L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Hedera helix L.	Soort_Latijn	Percentage	%	37.5	NA
317090_2_9130_end	317090_2	kruidlaag	Oxalis acetosella L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Polygonatum multiflorum (L.) All.	Soort_Latijn	Percentage	%	2.25	NA
317090_2_9130_end	317090_2	kruidlaag	Prunus laurocerasus L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	37.5	NA
317090_2_9130_end	317090_2	kruidlaag	Ribes rubrum L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	1	NA
317090_2_9130_end	317090_2	kruidlaag	Taxus baccata L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Ulmus	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	kruidlaag	Veronica hederifolia L. subsp. lucorum (Klett et Richt.) Hartl	Soort_Latijn	Percentage	%	2.25	NA
317090_2_9130_end	317090_2	struiklaag	Acer platanoides L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	1	NA
317090_2_9130_end	317090_2	struiklaag	Carpinus betulus L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	8.75	NA
317090_2_9130_end	317090_2	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	struiklaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	8.75	NA
317090_2_9130_end	317090_2	struiklaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	1	NA
317090_2_9130_end	317090_2	struiklaag	Hedera helix L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	struiklaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	18.75	NA
317090_2_9130_end	317090_2	struiklaag	Sorbus aucuparia L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	struiklaag	Taxus baccata L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	struiklaag	Ulmus	Soort_Latijn	Percentage	%	0.25	NA
317090_2_9130_end	317090_2	NA	boomlaag	studiegroep	Percentage	%	75.1	NA
317090_2_9130_end	317090_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
317090_2_9130_end	317090_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
317090_2_9130_end	317090_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
317090_2_9130_end	317090_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
317090_2_9130_end	317090_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
317090_2_9130_end	317090_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
317090_2_9130_end	317090_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	69.5	NA
317090_2_9130_end	317090_2	NA	struiklaag	studiegroep	Percentage	%	34.8	NA
317090_2_91E0_va	317090_2	boomlaag	Acer platanoides L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_91E0_va	317090_2	boomlaag	Acer pseudoplatanus	soort_latijn	Decimaal getal	Grondvlak_ha	7.66655364564384	NA
317090_2_91E0_va	317090_2	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	8.75	NA
317090_2_91E0_va	317090_2	boomlaag	Carpinus betulus	soort_latijn	Decimaal getal	Grondvlak_ha	8.9207787176849	NA
317090_2_91E0_va	317090_2	boomlaag	Carpinus betulus L.	Soort_Latijn	Percentage	%	8.75	NA
317090_2_91E0_va	317090_2	boomlaag	Fagus sylvatica	soort_latijn	Decimaal getal	Grondvlak_ha	16.3976137658491	NA
317090_2_91E0_va	317090_2	boomlaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	62.5	NA
317090_2_91E0_va	317090_2	boomlaag	Fraxinus excelsior	soort_latijn	Decimaal getal	Grondvlak_ha	6.41669225666056	NA
317090_2_91E0_va	317090_2	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	18.75	NA
317090_2_91E0_va	317090_2	boomlaag	Hedera helix L.	Soort_Latijn	Percentage	%	1	NA
317090_2_91E0_va	317090_2	boomlaag	Ilex aquifolium	soort_latijn	Decimaal getal	Grondvlak_ha	0.615782300095567	NA
317090_2_91E0_va	317090_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_91E0_va	317090_2	boomlaag	Robinia pseudoacacia	soort_latijn	Decimaal getal	Grondvlak_ha	2.96847738963006	NA
317090_2_91E0_va	317090_2	boomlaag	Robinia pseudoacacia L.	Soort_Latijn	Percentage	%	0.25	NA
317090_2_91E0_va	317090_2	kruidlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	4	NA
