id	type_analysis	criterium	status_criterium	aggregatiemethode	index_min_criterium	index_harm_criterium	versie	kwaliteitsniveau
IV2014090511032881_2019-09-10	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
IV2014090511032881_2019-09-10	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2014090511032881_2019-09-10	4010	Verstoring	1	RapportageHR	0.5	0.59375	Versie 3	1
IV2014102216091441_2019-08-23	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
IV2014102216091441_2019-08-23	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2014102216091441_2019-08-23	4010	Verstoring	0	RapportageHR	-0.25	0.0909090909090911	Versie 3	1
IV2014102216093922_2019-08-23	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
IV2014102216093922_2019-08-23	4010	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
IV2014102216093922_2019-08-23	4010	Verstoring	0	RapportageHR	-0.25	0.0909090909090911	Versie 3	1
IV2014102216101290_2019-08-23	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
IV2014102216101290_2019-08-23	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2014102216101290_2019-08-23	4030	Verstoring	1	RapportageHR	0.94	0.9846547314578	Versie 3	1
IV2014102216104268_2019-08-23	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
IV2014102216104268_2019-08-23	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
IV2014102216104268_2019-08-23	4030	Verstoring	1	RapportageHR	0.7	0.903804737975592	Versie 3	1
IV2014102216111028_2019-08-23	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
IV2014102216111028_2019-08-23	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2014102216111028_2019-08-23	4010	Verstoring	1	RapportageHR	0.25	0.507936507936508	Versie 3	1
IV2015081322221123_2019-08-09	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
IV2015081322221123_2019-08-09	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2015081322221123_2019-08-09	4010	Verstoring	1	RapportageHR	0.25	0.440677966101695	Versie 3	1
IV2015081417110940_2019-08-09	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
IV2015081417110940_2019-08-09	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2015081417110940_2019-08-09	4030	Verstoring	1	RapportageHR	-0.0555555555555555	0.54580298389012	Versie 3	1
IV2015081418213532_2019-08-09	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
IV2015081418213532_2019-08-09	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2015081418213532_2019-08-09	4010	Verstoring	0	RapportageHR	-0.75	-0.571428571428571	Versie 3	1
IV2016091616481263_2019-08-19	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
IV2016091616481263_2019-08-19	4010	Vegetatie	0	RapportageHR	-0.75	-0.75	Versie 3	1
IV2016091616481263_2019-08-19	4010	Verstoring	0	RapportageHR	-0.25	-0.0769230769230769	Versie 3	1
IV2016091616504780_2019-08-19	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
IV2016091616504780_2019-08-19	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2016091616504780_2019-08-19	4010	Verstoring	1	RapportageHR	0.25	0.507936507936508	Versie 3	1
IV2016100123143992_2019-09-02	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
IV2016100123143992_2019-09-02	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2016100123143992_2019-09-02	4010	Verstoring	0	RapportageHR	-0.75	-0.615384615384615	Versie 3	1
IV2016100300110343_2019-08-19	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
IV2016100300110343_2019-08-19	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2016100300110343_2019-08-19	4010	Verstoring	1	RapportageHR	0.7	0.748571428571429	Versie 3	1
IV2016101011193619_2019-08-16	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
IV2016101011193619_2019-08-16	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
IV2016101011193619_2019-08-16	4030	Verstoring	0	RapportageHR	-0.25	0.169054441260745	Versie 3	1
IV2017092216242284_2019-08-23	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
IV2017092216242284_2019-08-23	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
IV2017092216242284_2019-08-23	4010	Verstoring	1	RapportageHR	0.7	0.794444444444445	Versie 3	1
