plot_id	segment_id	vbi_cycle	variable	category	date_dendro
324060	2	2	stand_type	loofhout	16071
324071	1	1	stand_age	ongelijkjarig	10592
324071	1	1	stand_mixture	stamsgewijs	10592
324071	1	1	stand_type	loofhout	10592
324071	1	2	stand_age	81 - 100 jaar	16071
324071	1	2	stand_mixture	stamsgewijs	16071
324071	1	2	stand_type	loofhout	16071
324075	1	1	stand_age	1 - 20 jaar	10592
324075	1	1	stand_mixture	Niet bepaald	10592
324075	1	1	stand_type	loofhout	10592
324075	1	2	stand_age	21 - 40 jaar	16071
324075	1	2	stand_mixture	homogeen	16071
324075	1	2	stand_type	loofhout	16071
324106	1	2	stand_age	1 - 20 jaar	16071
324106	1	2	stand_mixture	stamsgewijs	16071
324106	1	2	stand_type	loofhout	16071
325005	1	3	stand_age	niet van toepassing	18262
325005	1	3	stand_mixture	niet van toepassing	18262
325005	1	3	stand_type	open ruimte binnen bos	18262
325007	1	1	stand_age	ongelijkjarig	10592
325007	1	1	stand_mixture	stamsgewijs	10592
325007	1	1	stand_type	loofhout	10592
325007	1	2	stand_age	41 - 60 jaar	14610
325007	1	2	stand_mixture	stamsgewijs	14610
325007	1	2	stand_type	loofhout	14610
325007	1	3	stand_age	41 - 60 jaar	18262
325007	1	3	stand_mixture	stamsgewijs	18262
325007	1	3	stand_type	loofhout	18262
325016	1	1	stand_age	ongelijkjarig	10592
325016	1	1	stand_mixture	stamsgewijs	10592
325016	1	1	stand_type	loofhout	10592
325016	1	2	stand_age	41 - 60 jaar	14975
325016	1	2	stand_mixture	stamsgewijs	14975
325016	1	2	stand_type	loofhout	14975
325016	1	3	stand_age	21 - 40 jaar	18262
325016	1	3	stand_mixture	stamsgewijs	18262
325016	1	3	stand_type	loofhout	18262
325020	1	1	stand_age	ongelijkjarig	10592
325020	1	1	stand_mixture	stamsgewijs	10592
325020	1	1	stand_type	loofhout	10592
325020	1	2	stand_age	41 - 60 jaar	14975
325020	1	2	stand_mixture	stamsgewijs	14975
325020	1	2	stand_type	loofhout	14975
325020	1	3	stand_age	21 - 40 jaar	18993
325020	1	3	stand_mixture	stamsgewijs	18993
325020	1	3	stand_type	loofhout	18993
325022	1	1	stand_age	ongelijkjarig	10592
325022	1	1	stand_mixture	stamsgewijs	10592
325022	1	1	stand_type	loofhout	10592
325022	1	2	stand_age	81 - 100 jaar	14610
325022	1	2	stand_mixture	stamsgewijs	14610
325022	1	2	stand_type	loofhout	14610
325022	1	3	stand_age	41 - 60 jaar	18262
325022	1	3	stand_mixture	homogeen	18262
325022	1	3	stand_type	loofhout	18262
325023	1	1	stand_age	ongelijkjarig	10592
325023	1	1	stand_mixture	homogeen	10592
325023	1	1	stand_type	loofhout	10592
325023	1	2	stand_age	41 - 60 jaar	14610
325023	1	2	stand_mixture	groepsgewijs	14610
325023	1	2	stand_type	loofhout	14610
325023	1	3	stand_age	21 - 40 jaar	18262
325023	1	3	stand_mixture	homogeen	18262
325023	1	3	stand_type	loofhout	18262
325023	3	2	stand_age	41 - 60 jaar	14610
325023	3	2	stand_mixture	homogeen	14610
325023	3	2	stand_type	loofhout	14610
325024	1	1	stand_age	21 - 40 jaar	10592
325024	1	1	stand_mixture	homogeen	10592
325024	1	1	stand_type	naaldhout	10592
325024	1	2	stand_age	41 - 60 jaar	14975
325024	1	2	stand_mixture	stamsgewijs	14975
325024	1	2	stand_type	naaldhout	14975
325024	1	3	stand_age	21 - 40 jaar	18262
325024	1	3	stand_mixture	groepsgewijs	18262
325024	1	3	stand_type	naaldhout	18262
325028	1	1	stand_age	ongelijkjarig	10592
325028	1	1	stand_mixture	stamsgewijs	10592
325028	1	1	stand_type	loofhout	10592
325028	1	2	stand_age	41 - 60 jaar	14975
325028	1	2	stand_mixture	stamsgewijs	14975
325028	1	2	stand_type	loofhout	14975
325028	1	3	stand_age	41 - 60 jaar	NA
325028	1	3	stand_mixture	stamsgewijs	NA
325028	1	3	stand_type	loofhout	NA
325029	1	1	stand_age	ongelijkjarig	10592
325029	1	1	stand_mixture	Niet bepaald	10592
325029	1	1	stand_type	loofhout	10592
325029	1	2	stand_age	41 - 60 jaar	14610
325029	1	2	stand_mixture	stamsgewijs	14610
325029	1	2	stand_type	loofhout	14610
325029	1	3	stand_age	21 - 40 jaar	18262
325029	1	3	stand_mixture	stamsgewijs	18262
325029	1	3	stand_type	loofhout	18262
325031	1	1	stand_age	21 - 40 jaar	10592
325031	1	1	stand_mixture	stamsgewijs	10592
325031	1	1	stand_type	loofhout	10592
325031	1	2	stand_age	21 - 40 jaar	14975
325031	1	2	stand_mixture	stamsgewijs	14975
325031	1	2	stand_type	loofhout	14975
325031	1	3	stand_age	21 - 40 jaar	18262
325031	1	3	stand_mixture	stamsgewijs	18262
325031	1	3	stand_type	loofhout	18262
325036	1	2	stand_age	21 - 40 jaar	14975
325036	1	2	stand_mixture	stamsgewijs	14975
325036	1	2	stand_type	loofhout	14975
325036	1	3	stand_age	21 - 40 jaar	18993
325036	1	3	stand_mixture	stamsgewijs	18993
325036	1	3	stand_type	loofhout	18993
325036	2	3	stand_age	niet van toepassing	18993
325036	2	3	stand_mixture	niet van toepassing	18993
325036	2	3	stand_type	open ruimte binnen bos	18993
325037	1	1	stand_age	21 - 40 jaar	10592
325037	1	1	stand_mixture	homogeen	10592
325037	1	1	stand_type	naaldhout	10592
325037	1	2	stand_age	61 - 80 jaar	14610
325037	1	2	stand_mixture	stamsgewijs	14610
325037	1	2	stand_type	gemengd naaldhout	14610
325037	1	3	stand_age	41 - 60 jaar	18262
325037	1	3	stand_mixture	stamsgewijs	18262
325037	1	3	stand_type	gemengd naaldhout	18262
325044	1	3	stand_age	NA	18628
325044	1	3	stand_mixture	NA	18628
325044	1	3	stand_type	NA	18628
325045	1	1	stand_age	21 - 40 jaar	10592
325045	1	1	stand_mixture	stamsgewijs	10592
325045	1	1	stand_type	naaldhout	10592
325045	1	2	stand_age	41 - 60 jaar	14610
325045	1	2	stand_mixture	stamsgewijs	14610
325045	1	2	stand_type	gemengd naaldhout	14610
325045	1	3	stand_age	41 - 60 jaar	18262
325045	1	3	stand_mixture	stamsgewijs	18262
325045	1	3	stand_type	naaldhout	18262
325047	1	3	stand_age	1 - 20 jaar	18262
325047	1	3	stand_mixture	stamsgewijs	18262
325047	1	3	stand_type	loofhout	18262
325051	1	2	stand_age	21 - 40 jaar	14975
325051	1	2	stand_mixture	stamsgewijs	14975
325051	1	2	stand_type	loofhout	14975
325051	1	3	stand_age	NA	18628
325051	1	3	stand_mixture	NA	18628
325051	1	3	stand_type	NA	18628
325055	1	1	stand_age	ongelijkjarig	10592
325055	1	1	stand_mixture	stamsgewijs	10592
325055	1	1	stand_type	loofhout	10592
325055	1	2	stand_age	41 - 60 jaar	14610
325055	1	2	stand_mixture	stamsgewijs	14610
325055	1	2	stand_type	loofhout	14610
325055	1	3	stand_age	1 - 20 jaar	18262
325055	1	3	stand_mixture	stamsgewijs	18262
325055	1	3	stand_type	loofhout	18262
325058	1	1	stand_age	ongelijkjarig	10592
325058	1	1	stand_mixture	stamsgewijs	10592
325058	1	1	stand_type	loofhout	10592
325058	1	2	stand_age	61 - 80 jaar	14975
325058	1	2	stand_mixture	homogeen	14975
325058	1	2	stand_type	loofhout	14975
325058	1	3	stand_age	81 - 100 jaar	18993
325058	1	3	stand_mixture	stamsgewijs	18993
325058	1	3	stand_type	loofhout	18993
325061	1	2	stand_age	61 - 80 jaar	14610
325061	1	2	stand_mixture	stamsgewijs	14610
325061	1	2	stand_type	gemengd naaldhout	14610
325061	1	3	stand_age	41 - 60 jaar	18262
325061	1	3	stand_mixture	stamsgewijs	18262
325061	1	3	stand_type	naaldhout	18262
325066	1	1	stand_age	1 - 20 jaar	10592
325066	1	1	stand_mixture	stamsgewijs	10592
325066	1	1	stand_type	loofhout	10592
325066	1	3	stand_age	21 - 40 jaar	18993
325066	1	3	stand_mixture	homogeen	18993
325066	1	3	stand_type	loofhout	18993
325066	2	2	stand_age	1 - 20 jaar	14975
325066	2	2	stand_mixture	homogeen	14975
325066	2	2	stand_type	loofhout	14975
325066	2	3	stand_age	niet van toepassing	18993
325066	2	3	stand_mixture	niet van toepassing	18993
325066	2	3	stand_type	open ruimte binnen bos	18993
325071	1	1	stand_age	21 - 40 jaar	10592
325071	1	1	stand_mixture	homogeen	10592
325071	1	1	stand_type	loofhout	10592
325071	1	2	stand_age	41 - 60 jaar	14610
325071	1	2	stand_mixture	homogeen	14610
325071	1	2	stand_type	loofhout	14610
325071	1	3	stand_age	21 - 40 jaar	18262
325071	1	3	stand_mixture	homogeen	18262
325071	1	3	stand_type	loofhout	18262
325073	1	2	stand_age	21 - 40 jaar	14975
325073	1	2	stand_mixture	stamsgewijs	14975
325073	1	2	stand_type	loofhout	14975
325073	1	3	stand_age	21 - 40 jaar	18993
325073	1	3	stand_mixture	stamsgewijs	18993
325073	1	3	stand_type	loofhout	18993
325077	1	1	stand_age	ongelijkjarig	10592
325077	1	1	stand_mixture	stamsgewijs	10592
325077	1	1	stand_type	loofhout	10592
325077	1	2	stand_age	21 - 40 jaar	14610
325077	1	2	stand_mixture	stamsgewijs	14610
325077	1	2	stand_type	loofhout	14610
325077	1	3	stand_age	21 - 40 jaar	18262
325077	1	3	stand_mixture	stamsgewijs	18262
325077	1	3	stand_type	loofhout	18262
325078	1	1	stand_age	21 - 40 jaar	10592
325078	1	1	stand_mixture	stamsgewijs	10592
325078	1	1	stand_type	loofhout	10592
325078	1	2	stand_age	61 - 80 jaar	14610
325078	1	2	stand_mixture	stamsgewijs	14610
325078	1	2	stand_type	loofhout	14610
325078	1	3	stand_age	41 - 60 jaar	18262
325078	1	3	stand_mixture	stamsgewijs	18262
325078	1	3	stand_type	loofhout	18262
325084	1	1	stand_age	41 - 60 jaar	10592
325084	1	1	stand_mixture	stamsgewijs	10592
325084	1	1	stand_type	loofhout	10592
325084	1	2	stand_age	81 - 100 jaar	14975
325084	1	2	stand_mixture	stamsgewijs	14975
325084	1	2	stand_type	loofhout	14975
325084	1	3	stand_age	81 - 100 jaar	18993
325084	1	3	stand_mixture	stamsgewijs	18993
325084	1	3	stand_type	loofhout	18993
325093	1	1	stand_age	ongelijkjarig	10592
325093	1	1	stand_mixture	stamsgewijs	10592
325093	1	1	stand_type	loofhout	10592
325093	1	2	stand_age	41 - 60 jaar	14975
325093	1	2	stand_mixture	stamsgewijs	14975
325093	1	2	stand_type	loofhout	14975
325093	1	3	stand_age	81 - 100 jaar	18262
325093	1	3	stand_mixture	stamsgewijs	18262
325093	1	3	stand_type	loofhout	18262
325101	1	1	stand_age	ongelijkjarig	10592
325101	1	1	stand_mixture	stamsgewijs	10592
325101	1	1	stand_type	loofhout	10592
325101	1	2	stand_age	81 - 100 jaar	14975
325101	1	2	stand_mixture	stamsgewijs	14975
325101	1	2	stand_type	loofhout	14975
325101	1	3	stand_age	101 - 120 jaar	18262
325101	1	3	stand_mixture	stamsgewijs	18262
325101	1	3	stand_type	loofhout	18262
325114	1	2	stand_age	21 - 40 jaar	14975
325114	1	2	stand_mixture	stamsgewijs	14975
325114	1	2	stand_type	loofhout	14975
325114	1	3	stand_age	21 - 40 jaar	18993
325114	1	3	stand_mixture	stamsgewijs	18993
325114	1	3	stand_type	loofhout	18993
325120	1	3	stand_age	21 - 40 jaar	18262
325120	1	3	stand_mixture	homogeen	18262
325120	1	3	stand_type	loofhout	18262
325126	1	1	stand_age	21 - 40 jaar	10592
325126	1	1	stand_mixture	stamsgewijs	10592
325126	1	1	stand_type	loofhout	10592
325126	1	2	stand_age	61 - 80 jaar	14975
325126	1	2	stand_mixture	stamsgewijs	14975
325126	1	2	stand_type	loofhout	14975
325126	1	3	stand_age	61 - 80 jaar	18262
325126	1	3	stand_mixture	stamsgewijs	18262
325126	1	3	stand_type	loofhout	18262
325127	1	1	stand_age	41 - 60 jaar	10592
325127	1	1	stand_mixture	homogeen	10592
325127	1	1	stand_type	naaldhout	10592
325127	1	2	stand_age	61 - 80 jaar	14975
325127	1	2	stand_mixture	stamsgewijs	14975
325127	1	2	stand_type	gemengd naaldhout	14975
325127	1	3	stand_age	61 - 80 jaar	18262
325127	1	3	stand_mixture	stamsgewijs	18262
325127	1	3	stand_type	gemengd loofhout	18262
325127	2	3	stand_age	41 - 60 jaar	18262
325127	2	3	stand_mixture	homogeen	18262
325127	2	3	stand_type	naaldhout	18262
325141	1	2	stand_age	21 - 40 jaar	14975
325141	1	2	stand_mixture	homogeen	14975
325141	1	2	stand_type	naaldhout	14975
325141	1	3	stand_age	21 - 40 jaar	18262
325141	1	3	stand_mixture	stamsgewijs	18262
325141	1	3	stand_type	loofhout	18262
325141	2	2	stand_age	41 - 60 jaar	14975
325141	2	2	stand_mixture	stamsgewijs	14975
325141	2	2	stand_type	loofhout	14975
325141	2	3	stand_age	21 - 40 jaar	18262
325141	2	3	stand_mixture	homogeen	18262
325141	2	3	stand_type	naaldhout	18262
326001	1	1	stand_age	1 - 20 jaar	10592
326001	1	1	stand_mixture	stamsgewijs	10592
326001	1	1	stand_type	loofhout	10592
326001	1	2	stand_age	21 - 40 jaar	14245
326001	1	2	stand_mixture	stamsgewijs	14245
326001	1	2	stand_type	loofhout	14245
326001	1	3	stand_age	21 - 40 jaar	18262
326001	1	3	stand_mixture	stamsgewijs	18262
326001	1	3	stand_type	loofhout	18262
326006	1	1	stand_age	ongelijkjarig	10592
326006	1	1	stand_mixture	stamsgewijs	10592
326006	1	1	stand_type	gemengd naaldhout	10592
326006	1	2	stand_age	41 - 60 jaar	17167
326006	1	2	stand_mixture	stamsgewijs	17167
326006	1	2	stand_type	gemengd naaldhout	17167
326009	1	1	stand_age	1 - 20 jaar	10592
326009	1	1	stand_mixture	stamsgewijs	10592
326009	1	1	stand_type	loofhout	10592
326009	1	2	stand_age	21 - 40 jaar	14245
326009	1	2	stand_mixture	stamsgewijs	14245
326009	1	2	stand_type	loofhout	14245
326009	1	3	stand_age	21 - 40 jaar	17897
326009	1	3	stand_mixture	homogeen	17897
326009	1	3	stand_type	loofhout	17897
326010	1	2	stand_age	61 - 80 jaar	14245
326010	1	2	stand_mixture	stamsgewijs	14245
326010	1	2	stand_type	gemengd naaldhout	14245
326010	1	3	stand_age	ongelijkjarig	18262
326010	1	3	stand_mixture	stamsgewijs	18262
326010	1	3	stand_type	gemengd naaldhout	18262
326011	1	2	stand_age	41 - 60 jaar	14245
326011	1	2	stand_mixture	stamsgewijs	14245
326011	1	2	stand_type	loofhout	14245
326011	1	3	stand_age	ongelijkjarig	18262
326011	1	3	stand_mixture	stamsgewijs	18262
326011	1	3	stand_type	loofhout	18262
326011	2	3	stand_age	81 - 100 jaar	18262
326011	2	3	stand_mixture	stamsgewijs	18262
326011	2	3	stand_type	loofhout	18262
326012	1	1	stand_age	61 - 80 jaar	10592
326012	1	1	stand_mixture	homogeen	10592
326012	1	1	stand_type	loofhout	10592
326012	1	2	stand_age	61 - 80 jaar	14245
326012	1	2	stand_mixture	homogeen	14245
326012	1	2	stand_type	loofhout	14245
326012	1	3	stand_age	61 - 80 jaar	18262
326012	1	3	stand_mixture	homogeen	18262
326012	1	3	stand_type	loofhout	18262
326013	1	1	stand_age	21 - 40 jaar	10592
326013	1	1	stand_mixture	homogeen	10592
326013	1	1	stand_type	naaldhout	10592
326013	1	2	stand_age	41 - 60 jaar	17167
326013	1	2	stand_mixture	homogeen	17167
326013	1	2	stand_type	naaldhout	17167
326014	1	1	stand_age	21 - 40 jaar	10592
326014	1	1	stand_mixture	homogeen	10592
326014	1	1	stand_type	naaldhout	10592
326014	1	2	stand_age	21 - 40 jaar	17167
326014	1	2	stand_mixture	homogeen	17167
326014	1	2	stand_type	naaldhout	17167
326016	1	1	stand_age	21 - 40 jaar	10592
326016	1	1	stand_mixture	stamsgewijs	10592
326016	1	1	stand_type	loofhout	10592
326016	1	2	stand_age	21 - 40 jaar	17167
326016	1	2	stand_mixture	stamsgewijs	17167
326016	1	2	stand_type	loofhout	17167
326017	1	2	stand_age	21 - 40 jaar	14245
326017	1	2	stand_mixture	stamsgewijs	14245
326017	1	2	stand_type	loofhout	14245
326017	1	3	stand_age	ongelijkjarig	17897
326017	1	3	stand_mixture	homogeen	17897
326017	1	3	stand_type	loofhout	17897
326019	1	1	stand_age	ongelijkjarig	10592
326019	1	1	stand_mixture	homogeen	10592
326019	1	1	stand_type	naaldhout	10592
326019	1	2	stand_age	61 - 80 jaar	14245
326019	1	2	stand_mixture	stamsgewijs	14245
326019	1	2	stand_type	gemengd naaldhout	14245
326019	1	3	stand_age	61 - 80 jaar	17897
326019	1	3	stand_mixture	stamsgewijs	17897
326019	1	3	stand_type	gemengd naaldhout	17897
326020	1	1	stand_age	ongelijkjarig	10592
326020	1	1	stand_mixture	stamsgewijs	10592
326020	1	1	stand_type	gemengd loofhout	10592
326020	1	2	stand_age	61 - 80 jaar	14245
326020	1	2	stand_mixture	stamsgewijs	14245
326020	1	2	stand_type	gemengd naaldhout	14245
326020	1	3	stand_age	ongelijkjarig	18262
326020	1	3	stand_mixture	stamsgewijs	18262
326020	1	3	stand_type	gemengd naaldhout	18262
326021	1	1	stand_age	ongelijkjarig	10592
326021	1	1	stand_mixture	stamsgewijs	10592
326021	1	1	stand_type	loofhout	10592
326021	1	2	stand_age	ongelijkjarig	17167
326021	1	2	stand_mixture	stamsgewijs	17167
326021	1	2	stand_type	loofhout	17167
326022	1	1	stand_age	ongelijkjarig	10592
326022	1	1	stand_mixture	homogeen	10592
326022	1	1	stand_type	loofhout	10592
326022	1	2	stand_age	81 - 100 jaar	17167
326022	1	2	stand_mixture	stamsgewijs	17167
326022	1	2	stand_type	loofhout	17167
326024	1	1	stand_age	1 - 20 jaar	10592
326024	1	1	stand_mixture	stamsgewijs	10592
326024	1	1	stand_type	loofhout	10592
326024	1	2	stand_age	21 - 40 jaar	17167
326024	1	2	stand_mixture	stamsgewijs	17167
326024	1	2	stand_type	loofhout	17167
326025	1	1	stand_age	41 - 60 jaar	10592
326025	1	1	stand_mixture	homogeen	10592
326025	1	1	stand_type	naaldhout	10592
326025	1	2	stand_age	41 - 60 jaar	14245
326025	1	2	stand_mixture	homogeen	14245
326025	1	2	stand_type	naaldhout	14245
326025	1	3	stand_age	61 - 80 jaar	17897
326025	1	3	stand_mixture	stamsgewijs	17897
326025	1	3	stand_type	loofhout	17897
326026	1	1	stand_age	ongelijkjarig	10592
326026	1	1	stand_mixture	stamsgewijs	10592
326026	1	1	stand_type	loofhout	10592
326026	1	2	stand_age	41 - 60 jaar	14245
326026	1	2	stand_mixture	stamsgewijs	14245
326026	1	2	stand_type	loofhout	14245
326026	1	3	stand_age	41 - 60 jaar	17897
326026	1	3	stand_mixture	stamsgewijs	17897
326026	1	3	stand_type	loofhout	17897
326026	2	2	stand_age	niet van toepassing	14245
326026	2	2	stand_mixture	niet van toepassing	14245
326026	2	2	stand_type	kapvlakte	14245
326027	1	1	stand_age	61 - 80 jaar	10592
326027	1	1	stand_mixture	homogeen	10592
326027	1	1	stand_type	loofhout	10592
326027	1	2	stand_age	81 - 100 jaar	14245
326027	1	2	stand_mixture	homogeen	14245
326027	1	2	stand_type	loofhout	14245
326027	1	3	stand_age	41 - 60 jaar	17897
326027	1	3	stand_mixture	homogeen	17897
326027	1	3	stand_type	loofhout	17897
326028	1	1	stand_age	ongelijkjarig	10592
326028	1	1	stand_mixture	stamsgewijs	10592
326028	1	1	stand_type	gemengd loofhout	10592
326028	1	2	stand_age	41 - 60 jaar	14245
326028	1	2	stand_mixture	stamsgewijs	14245
326028	1	2	stand_type	loofhout	14245
326028	1	3	stand_age	ongelijkjarig	18262
326028	1	3	stand_mixture	stamsgewijs	18262
326028	1	3	stand_type	loofhout	18262
326029	1	1	stand_age	81 - 100 jaar	10592
326029	1	1	stand_mixture	stamsgewijs	10592
326029	1	1	stand_type	gemengd naaldhout	10592
326029	1	2	stand_age	ongelijkjarig	17167
326029	1	2	stand_mixture	stamsgewijs	17167
326029	1	2	stand_type	gemengd loofhout	17167
326030	1	1	stand_age	ongelijkjarig	10592
326030	1	1	stand_mixture	stamsgewijs	10592
326030	1	1	stand_type	loofhout	10592
326030	1	2	stand_age	61 - 80 jaar	17167
326030	1	2	stand_mixture	stamsgewijs	17167
326030	1	2	stand_type	loofhout	17167
326033	1	3	stand_age	ongelijkjarig	17897
326033	1	3	stand_mixture	stamsgewijs	17897
326033	1	3	stand_type	loofhout	17897
326034	1	1	stand_age	41 - 60 jaar	10592
326034	1	1	stand_mixture	homogeen	10592
326034	1	1	stand_type	loofhout	10592
326034	1	2	stand_age	61 - 80 jaar	14245
326034	1	2	stand_mixture	homogeen	14245
326034	1	2	stand_type	loofhout	14245
326034	1	3	stand_age	41 - 60 jaar	17897
326034	1	3	stand_mixture	homogeen	17897
326034	1	3	stand_type	loofhout	17897
326035	1	1	stand_age	ongelijkjarig	10227
326035	1	1	stand_mixture	stamsgewijs	10227
326035	1	1	stand_type	loofhout	10227
326035	1	2	stand_age	81 - 100 jaar	14245
326035	1	2	stand_mixture	stamsgewijs	14245
326035	1	2	stand_type	loofhout	14245
326035	1	3	stand_age	ongelijkjarig	17897
326035	1	3	stand_mixture	stamsgewijs	17897
326035	1	3	stand_type	loofhout	17897
326036	1	1	stand_age	ongelijkjarig	10592
326036	1	1	stand_mixture	stamsgewijs	10592
326036	1	1	stand_type	gemengd naaldhout	10592
326036	1	2	stand_age	61 - 80 jaar	14245
326036	1	2	stand_mixture	stamsgewijs	14245
326036	1	2	stand_type	gemengd naaldhout	14245
326036	1	3	stand_age	61 - 80 jaar	17897
326036	1	3	stand_mixture	stamsgewijs	17897
326036	1	3	stand_type	gemengd loofhout	17897
326036	2	2	stand_age	niet van toepassing	14245
326036	2	2	stand_mixture	niet van toepassing	14245
326036	2	2	stand_type	kapvlakte	14245
326037	1	1	stand_age	ongelijkjarig	10592
326037	1	1	stand_mixture	stamsgewijs	10592
326037	1	1	stand_type	loofhout	10592
326037	1	2	stand_age	81 - 100 jaar	17167
326037	1	2	stand_mixture	stamsgewijs	17167
326037	1	2	stand_type	loofhout	17167
326038	1	1	stand_age	21 - 40 jaar	10592
326038	1	1	stand_mixture	stamsgewijs	10592
326038	1	1	stand_type	loofhout	10592
326038	1	2	stand_age	61 - 80 jaar	17167
326038	1	2	stand_mixture	stamsgewijs	17167
326038	1	2	stand_type	loofhout	17167
326041	1	1	stand_age	ongelijkjarig	10592
326041	1	1	stand_mixture	groepsgewijs	10592
326041	1	1	stand_type	gemengd loofhout	10592
326041	1	2	stand_age	81 - 100 jaar	14245
326041	1	2	stand_mixture	stamsgewijs	14245
326041	1	2	stand_type	loofhout	14245
326041	1	3	stand_age	61 - 80 jaar	17897
326041	1	3	stand_mixture	stamsgewijs	17897
326041	1	3	stand_type	gemengd loofhout	17897
326042	1	1	stand_age	ongelijkjarig	10592
326042	1	1	stand_mixture	stamsgewijs	10592
326042	1	1	stand_type	loofhout	10592
326042	1	2	stand_age	81 - 100 jaar	14245
326042	1	2	stand_mixture	stamsgewijs	14245
326042	1	2	stand_type	loofhout	14245
326042	1	3	stand_age	ongelijkjarig	17897
326042	1	3	stand_mixture	stamsgewijs	17897
326042	1	3	stand_type	loofhout	17897
326043	1	1	stand_age	21 - 40 jaar	10592
326043	1	1	stand_mixture	groepsgewijs	10592
326043	1	1	stand_type	loofhout	10592
326043	1	2	stand_age	81 - 100 jaar	14610
326043	1	2	stand_mixture	stamsgewijs	14610
326043	1	2	stand_type	loofhout	14610
326043	1	3	stand_age	ongelijkjarig	17897
326043	1	3	stand_mixture	stamsgewijs	17897
326043	1	3	stand_type	loofhout	17897
326044	1	1	stand_age	21 - 40 jaar	10592
326044	1	1	stand_mixture	stamsgewijs	10592
326044	1	1	stand_type	loofhout	10592
326044	1	2	stand_age	41 - 60 jaar	14245
326044	1	2	stand_mixture	homogeen	14245
326044	1	2	stand_type	loofhout	14245
326044	1	3	stand_age	21 - 40 jaar	17897
326044	1	3	stand_mixture	stamsgewijs	17897
326044	1	3	stand_type	loofhout	17897
326045	1	1	stand_age	ongelijkjarig	10592
326045	1	1	stand_mixture	stamsgewijs	10592
326045	1	1	stand_type	loofhout	10592
326045	1	2	stand_age	61 - 80 jaar	17167
326045	1	2	stand_mixture	stamsgewijs	17167
326045	1	2	stand_type	loofhout	17167
326051	1	1	stand_age	ongelijkjarig	10592
326051	1	1	stand_mixture	homogeen	10592
326051	1	1	stand_type	loofhout	10592
326051	1	2	stand_age	21 - 40 jaar	14245
326051	1	2	stand_mixture	homogeen	14245
326051	1	2	stand_type	loofhout	14245
326051	1	3	stand_age	21 - 40 jaar	17897
326051	1	3	stand_mixture	homogeen	17897
326051	1	3	stand_type	loofhout	17897
327003	1	2	stand_age	21 - 40 jaar	17167
327003	1	2	stand_mixture	homogeen	17167
327003	1	2	stand_type	loofhout	17167
327046	1	1	stand_age	21 - 40 jaar	10592
327046	1	1	stand_mixture	homogeen	10592
327046	1	1	stand_type	loofhout	10592
327046	1	2	stand_age	41 - 60 jaar	16436
327046	1	2	stand_mixture	homogeen	16436
327046	1	2	stand_type	loofhout	16436
327069	1	1	stand_age	41 - 60 jaar	10592
327069	1	1	stand_mixture	homogeen	10592
327069	1	1	stand_type	loofhout	10592
327094	1	2	stand_age	21 - 40 jaar	16436
327094	1	2	stand_mixture	stamsgewijs	16436
327094	1	2	stand_type	loofhout	16436
328024	1	2	stand_age	1 - 20 jaar	16071
328024	1	2	stand_mixture	stamsgewijs	16071
328024	1	2	stand_type	loofhout	16071
328071	1	1	stand_age	1 - 20 jaar	10592
328071	1	1	stand_mixture	stamsgewijs	10592
328071	1	1	stand_type	loofhout	10592
328074	1	1	stand_age	niet van toepassing	10592
328074	1	1	stand_mixture	NA	10592
328074	1	1	stand_type	kapvlakte	10592
328078	1	1	stand_age	21 - 40 jaar	10592
328078	1	1	stand_mixture	homogeen	10592
328078	1	1	stand_type	loofhout	10592
328078	1	2	stand_age	1 - 20 jaar	16071
328078	1	2	stand_mixture	stamsgewijs	16071
328078	1	2	stand_type	loofhout	16071
328094	1	1	stand_age	21 - 40 jaar	10592
328094	1	1	stand_mixture	stamsgewijs	10592
328094	1	1	stand_type	loofhout	10592
328094	1	2	stand_age	21 - 40 jaar	16071
328094	1	2	stand_mixture	stamsgewijs	16071
328094	1	2	stand_type	loofhout	16071
331002	1	1	stand_age	ongelijkjarig	10592
331002	1	1	stand_mixture	stamsgewijs	10592
331002	1	1	stand_type	loofhout	10592
331002	1	2	stand_age	121 - 140 jaar	15706
331002	1	2	stand_mixture	stamsgewijs	15706
331002	1	2	stand_type	loofhout	15706
331002	1	3	stand_age	141 - 160 jaar	19723
331002	1	3	stand_mixture	stamsgewijs	19723
331002	1	3	stand_type	loofhout	19723
331013	1	1	stand_age	ongelijkjarig	10592
331013	1	1	stand_mixture	stamsgewijs	10592
331013	1	1	stand_type	loofhout	10592
331041	1	1	stand_age	21 - 40 jaar	10592
331041	1	1	stand_mixture	homogeen	10592
331041	1	1	stand_type	loofhout	10592
331041	1	2	stand_age	1 - 20 jaar	15706
331041	1	2	stand_mixture	stamsgewijs	15706
331041	1	2	stand_type	loofhout	15706
331041	1	3	stand_age	41 - 60 jaar	19723
331041	1	3	stand_mixture	stamsgewijs	19723
331041	1	3	stand_type	loofhout	19723
331060	1	1	stand_age	ongelijkjarig	10592
331060	1	1	stand_mixture	stamsgewijs	10592
331060	1	1	stand_type	loofhout	10592
331060	1	2	stand_age	121 - 140 jaar	15706
331060	1	2	stand_mixture	stamsgewijs	15706
331060	1	2	stand_type	loofhout	15706
331060	1	3	stand_age	121 - 140 jaar	NA
331060	1	3	stand_mixture	stamsgewijs	NA
331060	1	3	stand_type	loofhout	NA
331063	1	3	stand_age	41 - 60 jaar	18993
